tiempo radio velocidad aceleracion temperatura pg nH2 nH nO nO2 nOH nH2O nN nNH nNH2 nNH3 nN2H nNO nNO2 nN2O nHNO nN2 nArnH2O2 nHO2 
4.20795290193e-05 0.000152905798655 -31.7944911172 -10050086.2422 1014.35425834 20393.8972008 975854506684 1.53864082661e-07 7.40130507369e-11 487932269981 5.37139894113e-08 2.03442843269e+13 0 0 0 0 0 0 0 0 0 0 0 6.53641369791e-24 5.41164413302e-33 
4.23857874673e-05 0.000142646849462 -35.3623976495 -13167263.9069 1056.29616625 22199.0790297 975851880207 1.18283169049e-06 8.42341645814e-10 487931341627 4.33163545447e-07 1.70446033375e+13 0 0 0 0 0 0 0 0 0 0 0 2.45726546835e-22 5.12461976245e-31 
4.26659919874e-05 0.000132160265915 -39.7026736061 -17725653.7149 1102.72985079 24643.7877823 975849053440 8.93749746747e-06 9.30231220461e-09 487930338882 3.40797102446e-06 1.41882918036e+13 0 0 0 0 0 0 0 0 0 0 0 8.78951144559e-21 4.47405176347e-29 
4.29048923839e-05 0.000122107416798 -44.7139359161 -24124055.5129 1154.24406689 27842.3934496 975846202861 6.63518697099e-05 9.78903079835e-08 487929323382 2.63366671275e-05 1.18611188893e+13 0 0 0 0 0 0 0 0 0 0 0 3.00129890275e-19 3.5594843801e-27 
4.30986509833e-05 0.000112936058412 -50.2328481794 -32692575.474 1211.14167428 31861.1717252 975843476295 0.000487177769845 9.86514602896e-07 487928347441 0.000202139896398 1.00334028268e+13 0 0 0 0 0 0 0 0 0 0 0 9.98294190168e-18 2.64679216827e-25 
4.3252849838e-05 0.000104756374137 -56.1467956145 -43779940.4919 1273.70883675 36774.6743522 975840938071 0.00356293903963 9.68947681413e-06 487927434295 0.00155218806142 8.60656509521e+12 0 0 0 0 0 0 0 0 0 0 0 3.2998351137e-16 1.90763093846e-23 
4.33760102234e-05 9.74724589854e-05 -62.4278878575 -57870861.7064 1342.49947993 42717.2020426 975838589019 0.0260743028243 9.42375266436e-05 487926584725 0.011953569036 7.47659666299e+12 0 0 0 0 0 0 0 0 0 0 0 1.09628605155e-14 1.36749706352e-21 
4.34757285999e-05 9.09289180612e-05 -69.11038899 -75663106.802 1418.39885573 49905.6826217 975836403820 0.191340045949 0.000915880136554 487925790082 0.0922980719336 6.56178383493e+12 0 0 0 0 0 0 0 0 0 0 0 3.67508153491e-13 9.87114703112e-20 
4.35577488616e-05 8.4979735065e-05 -76.2652501507 -98128991.0365 1502.59788438 58655.0010234 975834352523 1.4082757859 0.00892478745206 487925039900 0.713523457982 5.80433845427e+12 0 0 0 0 0 0 0 0 0 0 0 1.24280910887e-11 7.20062467012e-18 
4.36262038852e-05 7.95058796151e-05 -83.9878026996 -126599773.005 1596.59388638 69403.8597232 975832408137 10.3841716539 0.0871523364213 487924324629 5.51216182192 5.16441633649e+12 0 0 0 0 0 0 0 0 0 0 0 4.22836894698e-10 5.30207145252e-16 
4.36840572855e-05 7.44138925948e-05 -92.3958782925 -162899466.311 1702.24344892 82760.5121762 975830547987 76.5489153393 0.850150582662 487923636148 42.4701051841 4.61429126946e+12 0 0 0 0 0 0 0 0 0 0 0 1.44064176445e-08 3.92538744605e-14 
4.37334549681e-05 6.96311971909e-05 -101.632067348 -209545586.264 1821.83723395 99573.7223488 975828753447 562.274382136 8.23446378231 487922967703 325.664755446 4.13432917651e+12 0 0 0 0 0 0 0 0 0 0 0 4.87449835745e-07 2.8994147161e-12 
4.37758700929e-05 6.51130931184e-05 -111.8404684 -269888078.984 1957.81947568 120978.330713 975827013422 4074.2398957 77.9766846442 487922315354 2466.19973002 3.71139713752e+12 0 0 0 0 0 0 0 0 0 0 0 1.59716715664e-05 2.08150166157e-10 
4.38117715023e-05 6.09066538711e-05 -122.956478747 -346911638.607 2109.86160264 147944.362606 975825348676 27726.5959635 678.544068132 487921687817 17604.7254563 3.34254106655e+12 0 0 0 0 0 0 0 0 0 0 0 0.000456333333284 1.28849378614e-08 
4.38403427167e-05 5.72389797536e-05 -134.217551269 -438044818.334 2267.57617445 179487.702967 975823841151 154811.416986 4631.70813253 487921119524 103454.031862 3.03930471914e+12 0 0 0 0 0 0 0 0 0 0 0 0.00873595311703 5.02327667716e-07 
